stagione,player_id,nome_giocatore,squadra_sigla,ruolo_classic,ruolo_mantra,quotazione_iniziale,quotazione_attuale,fvm
2015-16,374,Poli,MIL,c,cc,6.0,3.0,
2015-16,399,De Guzman,CAR,c,cc|t,8.0,3.0,
2015-16,418,Goldaniga,PAL,d,dc,1.0,3.0,
2015-16,424,Struna,PAL,d,dd|dc|cd,4.0,3.0,
2015-16,425,Terzi,PAL,d,dc,3.0,3.0,
2015-16,430,Brugman,PAL,c,m|cc|t,4.0,3.0,
2015-16,431,Chochev,PAL,c,m|cc,8.0,3.0,
2015-16,446,Matheus Cassini,PAL,a,a,8.0,3.0,
2015-16,499,Krsticic,SAM,c,cc|t,5.0,3.0,
2015-16,519,Gazzola,SAS,d,dd|cd,3.0,3.0,
2015-16,547,Gaston Silva,TOR,d,ds|dc|cs,3.0,3.0,
2015-16,600,Verre,UDI,c,cc,3.0,3.0,
2015-16,603,Geijo,UDI,a,pc,3.0,3.0,
2015-16,605,Perica,UDI,a,pc,5.0,3.0,
2015-16,616,Marquez,VER,d,dc,5.0,3.0,
2015-16,630,Sala,SAM,c,cd|cc|w,12.0,3.0,
2015-16,651,Maiello,EMP,c,m|cc,3.0,3.0,
2015-16,658,Falco,BOL,c,w|t|a,5.0,3.0,
2015-16,659,Djurdjevic,PAL,a,pc,5.0,3.0,
2015-16,694,Baez,FIO,a,pc,7.0,3.0,
2015-16,779,Cristante,PAL,c,m|cc,8.0,3.0,
2015-16,790,Samir,VER,d,dc,4.0,3.0,
2015-16,802,Armero,UDI,d,ds|cs,2.0,3.0,
2015-16,805,Fiamozzi,GEN,d,dd|cd,3.0,3.0,
2015-16,808,Benalouane,FIO,d,dd|dc,6.0,3.0,
2015-16,3,Radunovic,ATA,p,por,1.0,2.0,
2015-16,12,Del Grosso,ATA,d,ds|cs,2.0,2.0,
2015-16,25,Giorgi,ATA,c,cd|cc,2.0,2.0,
2015-16,38,Monachello,ATA,a,pc,4.0,2.0,
2015-16,45,Ferrari A.,BOL,d,dc,1.0,2.0,
2015-16,46,Garics,BOL,d,dd|cd,2.0,2.0,
2015-16,82,Lazzari A.,CAR,c,cc|t,6.0,2.0,
2015-16,85,Martinho,CAR,c,cs|w,6.0,2.0,
2015-16,87,Porcari,CAR,c,m|cc,1.0,2.0,
2015-16,103,Frey,CHI,d,dd|ds|dc,4.0,2.0,
2015-16,107,Pucino,CHI,d,dd|ds|cd|cs,2.0,2.0,
2015-16,110,Bellomo,CHI,c,cc|t,3.0,2.0,
2015-16,132,Pugliesi,EMP,p,por,1.0,2.0,
2015-16,145,Brillante,EMP,c,cd|m|cc,2.0,2.0,
2015-16,147,Diousse',EMP,c,m|cc,1.0,2.0,
2015-16,148,Krunic,EMP,c,t,1.0,2.0,
2015-16,154,Mchedlidze,EMP,a,pc,10.0,2.0,
2015-16,155,Piu,EMP,a,a,1.0,2.0,
2015-16,158,Lezzerini,FIO,p,por,1.0,2.0,
2015-16,163,Gilberto,VER,d,dd|cd,4.0,2.0,
2015-16,227,Marchese,GEN,d,ds|dc|cs,7.0,2.0,
2015-16,252,Biraghi,CHI,d,ds|cs,2.0,2.0,
2015-16,273,Schelotto,INT,c,cd|w,2.0,2.0,
2015-16,287,Caceres,JUV,d,dd|ds|dc,6.0,2.0,
2015-16,289,De Ceglie,JUV,d,ds|cs,2.0,2.0,
2015-16,322,De Vrij,LAZ,d,dc,12.0,2.0,
2015-16,327,Patric,LAZ,d,dd|cd,1.0,2.0,
2015-16,329,Radu,LAZ,d,ds|dc,7.0,2.0,
2015-16,337,Kishna,LAZ,c,w|a,7.0,2.0,
2015-16,352,Diego Lopez,MIL,p,por,13.0,2.0,
2015-16,357,Calabria,MIL,d,dd|cd,1.0,2.0,
2015-16,370,Mastour,MIL,c,t|a,2.0,2.0,
2015-16,405,Valdifiori,NAP,c,m|cc,12.0,2.0,
2015-16,412,Colombi,CAR,p,por,1.0,2.0,
2015-16,421,Milanovic,PAL,d,dc,2.0,2.0,
2015-16,427,Vitiello,PAL,d,dd|dc,5.0,2.0,
2015-16,450,De Sanctis,ROM,p,por,10.0,2.0,
2015-16,514,Antei,SAS,d,dd|dc,4.0,2.0,
2015-16,520,Longhi,SAS,d,ds|cs,3.0,2.0,
2015-16,544,Avelar,TOR,d,ds|cs,10.0,2.0,
2015-16,558,Farnerud,TOR,c,cc|t,2.0,2.0,
2015-16,559,Gazzi,TOR,c,m|cc,4.0,2.0,
2015-16,579,Domizzi,UDI,d,dc,5.0,2.0,
2015-16,581,Faraoni,UDI,d,dd|cd,2.0,2.0,
2015-16,585,Pasquale,UDI,d,ds|cs,3.0,2.0,
2015-16,598,Pinzi,CHI,c,m|cc,5.0,2.0,
2015-16,622,Souprayen,VER,d,ds|dc,2.0,2.0,
2015-16,624,Christodoulopoulos,SAM,c,w|t,5.0,2.0,
2015-16,641,Ntcham,GEN,c,cc|t,4.0,2.0,
2015-16,644,Pulgar,BOL,c,m|cc,4.0,2.0,
2015-16,653,Zambelli,EMP,d,dd|cd,3.0,2.0,
2015-16,663,Krafth,BOL,d,dd|cd,2.0,2.0,
2015-16,718,Rodriguez Ale.,SAM,a,pc,12.0,2.0,
2015-16,721,Prcic,TOR,c,cc|w|t,4.0,2.0,
2015-16,759,Pryima,FRO,d,dc,3.0,2.0,
2015-16,787,Djimsiti,ATA,d,dd|ds|dc,4.0,2.0,
2015-16,798,Skriniar,SAM,d,dc,4.0,2.0,
2015-16,801,Gagliardini,ATA,c,cc,3.0,2.0,
2015-16,804,Constant,BOL,d,ds|cs,3.0,2.0,
2015-16,809,Ninkovic,CHI,c,w|t,5.0,2.0,
2015-16,811,Furman,VER,c,m|cc,3.0,2.0,
2015-16,817,Costa F,CHI,d,ds|cs,2.0,2.0,
2015-16,1,Bassi,ATA,p,por,1.0,1.0,
2015-16,2,Merelli,ATA,p,por,1.0,1.0,
2015-16,9,Canini,ATA,d,dc,1.0,1.0,
2015-16,14,Kresic,ATA,d,dc,1.0,1.0,
2015-16,19,Carmona C.,ATA,c,m|cc,7.0,1.0,
2015-16,24,Estigarribia,ATA,c,w,5.0,1.0,
2015-16,27,Grassi,NAP,c,m|cc,1.0,1.0,
2015-16,40,Da Costa,BOL,p,por,1.0,1.0,
2015-16,42,Sarr M.,BOL,p,por,1.0,1.0,
2015-16,43,Stojanovic D.,BOL,p,por,1.0,1.0,
2015-16,44,Ceccarelli,BOL,d,dd|cd,1.0,1.0,
2015-16,51,Morleo,BOL,d,ds|cs,3.0,1.0,
2015-16,53,Radakovic,BOL,d,dc,1.0,1.0,
2015-16,57,Crisetig,BOL,c,m|cc,6.0,1.0,
2015-16,59,Pulzetti,BOL,c,cd|cs|m|cc,3.0,1.0,
2015-16,61,Zuculini F,BOL,c,m|cc,4.0,1.0,
2015-16,68,Benussi,CAR,p,por,1.0,1.0,
2015-16,69,Brkic,CAR,p,por,8.0,1.0,
2015-16,70,Murano,CAR,p,por,1.0,1.0,
2015-16,71,Bubnjic,CAR,d,dc,5.0,1.0,
2015-16,72,Franchini,CAR,d,dd|cd,1.0,1.0,
2015-16,77,Sarzi,CAR,d,dc,1.0,1.0,
2015-16,89,Sabbione,CAR,c,dc|m,1.0,1.0,
2015-16,91,Loi,CAR,a,a,1.0,1.0,
2015-16,96,Bressan,CHI,p,por,1.0,1.0,
2015-16,102,Edimar,CHI,d,ds|cs,1.0,1.0,
2015-16,106,Mattiello,CHI,d,dd|ds|cd|cs,3.0,1.0,
2015-16,113,Christiansen,CHI,c,cc|t,3.0,1.0,
2015-16,116,Izco,CHI,c,cd|m|cc,7.0,1.0,
2015-16,122,Vajushi,CHI,c,w|a,1.0,1.0,
2015-16,137,Camporese,EMP,d,dc,3.0,1.0,
2015-16,139,Dermaku,EMP,d,dc,1.0,1.0,
2015-16,159,Sepe,FIO,p,por,8.0,1.0,
2015-16,164,Hegazy,FIO,d,dc,1.0,1.0,
2015-16,171,Bakic,FIO,c,m|cc,1.0,1.0,
2015-16,173,Capezzi,FIO,c,m|cc,1.0,1.0,
2015-16,174,Diakhate,FIO,c,cc,1.0,1.0,
2015-16,175,Fazzi,FIO,c,cd|w,1.0,1.0,
2015-16,190,Pigliacelli,FRO,p,por,1.0,1.0,
2015-16,191,Zappino,FRO,p,por,1.0,1.0,
2015-16,192,Bertoncini,FRO,d,dd|dc,1.0,1.0,
2015-16,200,Zanon,FRO,d,dd|cd,1.0,1.0,
2015-16,201,Altobelli,FRO,c,m|cc,1.0,1.0,
2015-16,203,Crescenzi E,FRO,c,m|cc,1.0,1.0,
2015-16,216,Donnarumma An.,GEN,p,por,1.0,1.0,
2015-16,220,Ujkani,GEN,p,por,1.0,1.0,
2015-16,231,Tambe',GEN,d,dd|cd,1.0,1.0,
2015-16,246,Panico,GEN,a,pc,1.0,1.0,
2015-16,248,Berni,INT,p,por,1.0,1.0,
2015-16,249,Carrizo,INT,p,por,1.0,1.0,
2015-16,254,Dimarco,INT,d,ds|cs,1.0,1.0,
2015-16,262,Santon,INT,d,dd|ds|cd|cs,6.0,1.0,
2015-16,263,Vidic,INT,d,dc,5.0,1.0,
2015-16,267,Gnoukouri,INT,c,m|cc,3.0,1.0,
2015-16,279,Longo,FRO,a,pc,5.0,1.0,
2015-16,284,Rubinho,JUV,p,por,1.0,1.0,
2015-16,293,Magnusson,JUV,d,ds|dc,1.0,1.0,
2015-16,317,Guerrieri,LAZ,p,por,1.0,1.0,
2015-16,320,Braafheid,LAZ,d,ds|cs,3.0,1.0,
2015-16,334,Crecco,LAZ,c,cs|cc|t,1.0,1.0,
2015-16,339,Morrison,LAZ,c,cc|t,8.0,1.0,
2015-16,340,Oikonomidis,LAZ,c,w|t,1.0,1.0,
2015-16,348,Rozzi,LAZ,a,pc,1.0,1.0,
2015-16,349,Abbiati,MIL,p,por,1.0,1.0,
2015-16,351,Agazzi,MIL,p,por,1.0,1.0,
2015-16,359,Mexes,MIL,d,dc,7.0,1.0,
2015-16,361,Rodrigo Ely,MIL,d,dc,1.0,1.0,
2015-16,362,Simic S,MIL,d,dc,1.0,1.0,
2015-16,373,Nocerino,MIL,c,m|cc,4.0,1.0,
2015-16,384,Andujar,NAP,p,por,1.0,1.0,
2015-16,385,Gabriel,NAP,p,por,1.0,1.0,
2015-16,386,Rafael Cabral,NAP,p,por,1.0,1.0,
2015-16,391,Henrique A.b.,NAP,d,dd|dc,2.0,1.0,
2015-16,393,Luperto,NAP,d,dc,1.0,1.0,
2015-16,394,Maggio,NAP,d,dd|cd,7.0,1.0,
2015-16,395,Strinic,NAP,d,ds|cs,6.0,1.0,
2015-16,400,Dezi,NAP,c,m|cc,1.0,1.0,
2015-16,415,Daprela',CAR,d,ds|cs,3.0,1.0,
2015-16,426,Velazquez Ja,PAL,d,dc|m,1.0,1.0,
2015-16,429,Bolzoni,PAL,c,m|cc,2.0,1.0,
2015-16,432,Della Rocca,PAL,c,cc,1.0,1.0,
2015-16,436,N'goyi,PAL,c,m|cc,1.0,1.0,
2015-16,442,Bentivegna,PAL,a,a,1.0,1.0,
2015-16,443,Joao Silva,PAL,a,pc,1.0,1.0,
2015-16,451,Lobont,ROM,p,por,1.0,1.0,
2015-16,452,Svedkauskas,ROM,p,por,1.0,1.0,
2015-16,454,Capradossi,ROM,d,dc,1.0,1.0,
2015-16,455,Castan,ROM,d,dc,9.0,1.0,
2015-16,456,Cole,ROM,d,ds|cs,4.0,1.0,
2015-16,461,Torosidis,ROM,d,dd|ds|cd|cs,4.0,1.0,
2015-16,471,Ucan,ROM,c,cc|t,4.0,1.0,
2015-16,479,Sanabria,ROM,a,pc,1.0,1.0,
2015-16,481,Brignoli,SAM,p,por,1.0,1.0,
2015-16,483,Puggioni,SAM,p,por,1.0,1.0,
2015-16,486,Coda,SAM,d,dc,2.0,1.0,
2015-16,488,Mesbah,SAM,d,ds|cs,2.0,1.0,
2015-16,490,Regini,NAP,d,ds|dc|cs,6.0,1.0,
2015-16,491,Salamon,SAM,d,dc,1.0,1.0,
2015-16,496,De Vitis,SAM,c,cc,1.0,1.0,
2015-16,500,Lulic K,SAM,c,cc|w|t,1.0,1.0,
2015-16,501,Marchionni,SAM,c,cc,1.0,1.0,
2015-16,502,Palombo,SAM,c,m|cc,5.0,1.0,
2015-16,508,Oneto,SAM,a,pc,1.0,1.0,
2015-16,510,Pegolo,SAS,p,por,1.0,1.0,
2015-16,511,Perilli,SAS,p,por,1.0,1.0,
2015-16,512,Pomini,SAS,p,por,1.0,1.0,
2015-16,515,Ariaudo,EMP,d,ds|dc,3.0,1.0,
2015-16,517,Dell'orco,SAS,d,ds|cs,1.0,1.0,
2015-16,518,Fontanesi,SAS,d,dd|dc,1.0,1.0,
2015-16,522,Terranova,SAS,d,dc,3.0,1.0,
2015-16,527,Laribi,SAS,c,w|t,4.0,1.0,
2015-16,535,Gliozzi,SAS,a,pc,1.0,1.0,
2015-16,539,Castellazzi,TOR,p,por,1.0,1.0,
2015-16,541,Gomis L,FRO,p,por,1.0,1.0,
2015-16,542,Ichazo,TOR,p,por,1.0,1.0,
2015-16,553,Vesovic,TOR,d,dd|cd,1.0,1.0,
2015-16,561,Stevanovic A.,TOR,c,w|t,1.0,1.0,
2015-16,567,Morra,TOR,a,pc,1.0,1.0,
2015-16,572,Meret,UDI,p,por,1.0,1.0,
2015-16,573,Romo,UDI,p,por,1.0,1.0,
2015-16,574,Scuffet,UDI,p,por,1.0,1.0,
2015-16,584,Neuton,UDI,d,ds|dc,1.0,1.0,
2015-16,591,Guilherme T.,UDI,c,m|cc,5.0,1.0,
2015-16,592,Hallberg,UDI,c,cc|t,1.0,1.0,
2015-16,594,Kone,FIO,c,cc|t,9.0,1.0,
2015-16,595,Lucas Evangelista,UDI,c,w|t,3.0,1.0,
2015-16,596,Merkel,UDI,c,cc|t,2.0,1.0,
2015-16,607,Zapata A,UDI,a,w|a,1.0,1.0,
2015-16,609,Coppola,VER,p,por,1.0,1.0,
2015-16,623,Winck,VER,d,dd|cd,4.0,1.0,
2015-16,632,Zaccagni,VER,c,m|cc,1.0,1.0,
2015-16,633,Fares,VER,a,w|a,1.0,1.0,
2015-16,639,Fedele,CAR,c,m|cc,2.0,1.0,
2015-16,649,Manaj,INT,a,pc,2.0,1.0,
2015-16,654,Alastra,PAL,p,por,1.0,1.0,
2015-16,660,Gyomber,ROM,d,dc,4.0,1.0,
2015-16,661,Iniguez,UDI,c,m|cc,6.0,1.0,
2015-16,670,Insua,UDI,d,ds|cs,3.0,1.0,
2015-16,672,Checchin,VER,c,cc,1.0,1.0,
2015-16,673,Perisan,UDI,p,por,1.0,1.0,
2015-16,711,Chalobah,NAP,c,m|cc,4.0,1.0,
2015-16,719,Federico Gino,CAR,c,m|cc,4.0,1.0,
2015-16,723,Ponce,ROM,a,pc,5.0,1.0,
2015-16,724,Rocca,SAM,c,cc,1.0,1.0,
2015-16,726,Vitale,JUV,c,cc,1.0,1.0,
2015-16,729,Pereira P.,SAM,d,dd|cd,1.0,1.0,
2015-16,730,Krivicic,BOL,c,cc|t,1.0,1.0,
2015-16,731,Ponce A,SAM,a,pc,1.0,1.0,
2015-16,732,Mendez,ROM,a,a,1.0,1.0,
2015-16,733,Bruno Gomes,GEN,a,a,2.0,1.0,
2015-16,734,Matuzalem,VER,c,m|cc,2.0,1.0,
2015-16,758,Mantovani,TOR,d,dc,1.0,1.0,
2015-16,761,Audero,JUV,p,por,1.0,1.0,
2015-16,764,Sadiq,ROM,a,pc,2.0,1.0,
2015-16,770,Pezzella Giu.,PAL,d,dd|ds|cd|cs,1.0,1.0,
2015-16,783,Balogh N.,PAL,a,a,2.0,1.0,
2015-16,796,Gnahore',CAR,c,cc,3.0,1.0,
2015-16,797,Marcone,VER,p,por,1.0,1.0,
2015-16,800,Posavec,PAL,p,por,1.0,1.0,
2015-16,806,Sporkslede,CHI,c,dc|m,1.0,1.0,
2015-16,810,Miranda Rada,CHI,a,pc,2.0,1.0,
2015-16,813,Balic,UDI,c,cc|t,1.0,1.0,
2015-16,818,Livieri,MIL,p,por,1.0,1.0,
2015-16,827,Locatelli,MIL,c,cc,1.0,1.0,
2016-17,647,Dzeko,ROM,a,pc,24.0,37.0,
2016-17,408,Higuain,JUV,a,pc,38.0,34.0,
2016-17,409,Insigne,NAP,a,a,24.0,34.0,
2016-17,410,Mertens,NAP,a,a,15.0,34.0,
2016-17,26,Gomez,ATA,c,w|a,18.0,32.0,
2016-17,441,Belotti,TOR,a,pc,24.0,32.0,
2016-17,785,Immobile,LAZ,a,pc,26.0,31.0,
2016-17,309,Dybala,JUV,a,a,33.0,30.0,
2016-17,277,Icardi,INT,a,pc,31.0,29.0,
2016-17,406,Callejon,NAP,a,w|a,19.0,29.0,
2016-17,646,Salah,ROM,a,a,27.0,29.0,
2016-17,345,Keita B.,LAZ,a,a,14.0,26.0,
2016-17,402,Hamsik,NAP,c,c|t,20.0,26.0,
2016-17,467,Nainggolan,ROM,c,m|c,16.0,23.0,
2016-17,722,Borriello,CAG,a,pc,16.0,23.0,
2016-17,795,El Shaarawy,ROM,a,a,25.0,23.0,
2016-17,568,Quagliarella,SAM,a,pc,19.0,22.0,
2016-17,704,Perisic,INT,c,w|a,17.0,22.0,
2016-17,303,Pogba,JUV,c,c,21.0,21.0,
2016-17,475,Iago Falque,TOR,a,a,19.0,21.0,
2016-17,478,Ljajic,TOR,a,a,19.0,21.0,
2016-17,507,Muriel,SAM,a,pc,17.0,21.0,
2016-17,643,Defrel,SAS,a,a,18.0,21.0,
2016-17,652,Kalinic,FIO,a,pc,22.0,21.0,
2016-17,332,Candreva,INT,c,w,20.0,20.0,
2016-17,608,Zapata D.,UDI,a,pc,21.0,20.0,
2016-17,335,Felipe Anderson,LAZ,c,w|t,17.0,19.0,
2016-17,377,Bacca,MIL,a,pc,27.0,19.0,
2016-17,469,Pjanic,JUV,c,c|t,22.0,19.0,
2016-17,237,Perotti,ROM,c,w|t,16.0,18.0,
2016-17,375,Suso,MIL,c,t|a,13.0,18.0,
2016-17,177,Ilicic,FIO,c,t|a,23.0,17.0,
2016-17,312,Mandzukic,JUV,a,pc,19.0,17.0,
2016-17,315,Zaza,JUV,a,pc,18.0,17.0,
2016-17,470,Strootman,ROM,c,m|c,13.0,17.0,
2016-17,531,Berardi,SAS,a,a,20.0,17.0,
2016-17,537,Sansone,SAS,a,a,17.0,17.0,
2016-17,606,Thereau,UDI,a,a,19.0,17.0,
2016-17,1974,Schick,SAM,a,a,3.0,17.0,
2016-17,11,Conti,ATA,d,dd|e,8.0,16.0,
2016-17,152,Zielinski,NAP,c,c|t,9.0,16.0,
2016-17,472,Destro,BOL,a,pc,20.0,16.0,
2016-17,513,Acerbi,SAS,d,dc,13.0,16.0,
2016-17,532,Falcinelli,CRO,a,pc,6.0,16.0,
2016-17,111,Birsa,CHI,c,t,12.0,15.0,
2016-17,123,Inglese,CHI,a,pc,12.0,15.0,
2016-17,187,Rossi,FIO,a,pc,16.0,15.0,
2016-17,299,Khedira,JUV,c,m|c,16.0,15.0,
2016-17,453,Szczesny,ROM,p,por,14.0,15.0,
2016-17,506,Eder,INT,a,a,12.0,15.0,
2016-17,536,Politano,SAS,a,a,10.0,15.0,
2016-17,556,Baselli,TOR,c,c|t,13.0,15.0,
2016-17,1939,Lapadula,MIL,a,pc,17.0,15.0,
2016-17,172,Borja Valero,FIO,c,c|t,16.0,14.0,
2016-17,184,Bernardeschi,FIO,c,w|a,13.0,14.0,
2016-17,383,Petagna,ATA,a,pc,4.0,14.0,
2016-17,387,Reina,NAP,p,por,14.0,14.0,
2016-17,407,Gabbiadini,NAP,a,a,20.0,14.0,
2016-17,423,Rispoli,PAL,d,dd|e,5.0,14.0,
2016-17,1882,Sau,CAG,a,pc,11.0,14.0,
2016-17,15,Masiello,ATA,d,dd|dc,6.0,13.0,
2016-17,112,Castro,CHI,c,c|w,9.0,13.0,
2016-17,127,Pellissier,CHI,a,pc,5.0,13.0,
2016-17,165,Marcos Alonso,FIO,d,ds|e,13.0,13.0,
2016-17,183,Babacar,FIO,a,pc,11.0,13.0,
2016-17,247,Pavoletti,NAP,a,pc,26.0,13.0,
2016-17,250,Handanovic,INT,p,por,14.0,13.0,
2016-17,282,Buffon,JUV,p,por,18.0,13.0,
2016-17,338,Lulic,LAZ,c,e|c,11.0,13.0,
2016-17,350,Donnarumma G.,MIL,p,por,12.0,13.0,
2016-17,376,Verdi,BOL,c,t|a,12.0,13.0,
2016-17,382,Niang,MIL,a,a,18.0,13.0,
2016-17,509,Consigli,SAS,p,por,12.0,13.0,
2016-17,713,Dzemaili,BOL,c,c,9.0,13.0,
2016-17,788,Freuler,ATA,c,c|t,4.0,13.0,
2016-17,1847,Caldara,ATA,d,dc,1.0,13.0,
2016-17,1879,Farias,CAG,a,a,15.0,13.0,
2016-17,1889,Cordaz,CRO,p,por,6.0,13.0,
2016-17,1929,Banega,INT,c,c|t,14.0,13.0,
2016-17,1958,Caprari,PES,a,a,15.0,13.0,
2016-17,2012,Milik,NAP,a,pc,23.0,13.0,
2016-17,2016,Fazio,ROM,d,dc,8.0,13.0,
2016-17,2078,Joao Mario N.,INT,c,c|w|t,17.0,13.0,
2016-17,146,Croce,EMP,c,m|c,5.0,12.0,
2016-17,286,Bonucci,JUV,d,dc,14.0,12.0,
2016-17,392,Koulibaly,NAP,d,dc,11.0,12.0,
2016-17,397,Allan,NAP,c,m|c,16.0,12.0,
2016-17,463,De Rossi,ROM,c,m|c,9.0,12.0,
2016-17,530,Pellegrini Lo.,SAS,c,m|c,8.0,12.0,
2016-17,590,Bruno Fernandes,SAM,c,c|t,12.0,12.0,
2016-17,645,Milinkovic-Savic,LAZ,c,c|t,6.0,12.0,
2016-17,662,Alex Sandro,JUV,d,ds|e,15.0,12.0,
2016-17,697,Cuadrado,JUV,c,w,15.0,12.0,
2016-17,1850,Kessie',ATA,c,m|c,8.0,12.0,
2016-17,1874,Joao Pedro,CAG,c,t,11.0,12.0,
2016-17,1943,Nestorovski,PAL,a,pc,11.0,12.0,
2016-17,2061,Simeone,GEN,a,pc,10.0,12.0,
2016-17,2119,Deulofeu,MIL,a,w|a,8.0,12.0,
2016-17,28,Kurtic,ATA,c,c,9.0,11.0,
2016-17,150,Saponara,FIO,c,t,17.0,11.0,
2016-17,181,Vecino,FIO,c,m|c,9.0,11.0,
2016-17,236,Lazovic,GEN,c,w|a,9.0,11.0,
2016-17,322,De Vrij,LAZ,d,dc,10.0,11.0,
2016-17,331,Biglia,LAZ,c,m|c,13.0,11.0,
2016-17,342,Parolo,LAZ,c,c,11.0,11.0,
2016-17,367,Bonaventura,MIL,c,c|w|t,16.0,11.0,
2016-17,794,Tello C.,FIO,c,w|a,11.0,11.0,
2016-17,1852,Spinazzola,ATA,c,e|w,6.0,11.0,
2016-17,1895,Ferrari G.,CRO,d,dc,5.0,11.0,
2016-17,133,Skorupski,EMP,p,por,9.0,10.0,
2016-17,153,Maccarone,EMP,a,pc,15.0,10.0,
2016-17,166,Pasqual,EMP,d,ds|e,7.0,10.0,
2016-17,235,Laxalt,GEN,c,e,10.0,10.0,
2016-17,300,Marchisio,JUV,c,m|c,12.0,10.0,
2016-17,316,Berisha,ATA,p,por,8.0,10.0,
2016-17,380,Matri,SAS,a,pc,10.0,10.0,
2016-17,404,Jorginho,NAP,c,m|c,11.0,10.0,
2016-17,428,Benali,PES,c,c|t,9.0,10.0,
2016-17,459,Manolas,ROM,d,dc,11.0,10.0,
2016-17,492,Silvestre,SAM,d,dc,6.0,10.0,
2016-17,546,Bruno Peres,ROM,d,dd|e,13.0,10.0,
2016-17,589,Badu,UDI,c,m|c,9.0,10.0,
2016-17,605,Perica,UDI,a,pc,7.0,10.0,
2016-17,695,Toloi,ATA,d,dc,7.0,10.0,
2016-17,779,Cristante,ATA,c,m|c,5.0,10.0,
2016-17,784,Diamanti,PAL,c,t|a,13.0,10.0,
2016-17,1857,Di Francesco F.,BOL,c,w|t|a,7.0,10.0,
2016-17,1987,Jankto,UDI,c,e|c,3.0,10.0,
2016-17,2008,Linetty,SAM,c,c|t,7.0,10.0,
2016-17,2077,Pasalic,MIL,c,c|t,7.0,10.0,
2016-17,140,Hysaj,NAP,d,dd|ds|e,9.0,9.0,
2016-17,170,Badelj,FIO,c,m|c,8.0,9.0,
2016-17,253,D'ambrosio,INT,d,dd|ds|e,7.0,9.0,
2016-17,265,Brozovic,INT,c,c|t,11.0,9.0,
2016-17,275,Taider,BOL,c,c|t,7.0,9.0,
2016-17,278,Jovetic,INT,a,a,17.0,9.0,
2016-17,388,Albiol,NAP,d,dc,9.0,9.0,
2016-17,390,Ghoulam,NAP,d,ds|e,9.0,9.0,
2016-17,401,El Kaddouri,EMP,c,c|t,5.0,9.0,
2016-17,417,Emerson P.,ROM,d,ds|e,3.0,9.0,
2016-17,437,Quaison,PAL,c,c|t,7.0,9.0,
2016-17,468,Paredes,ROM,c,c|t,9.0,9.0,
2016-17,494,Barreto,SAM,c,m|c,5.0,9.0,
2016-17,554,Zappacosta,TOR,d,dd|e,6.0,9.0,
2016-17,557,Benassi,TOR,c,c,9.0,9.0,
2016-17,588,Widmer,UDI,d,dd|e,10.0,9.0,
2016-17,627,Ionita,CAG,c,c|t,8.0,9.0,
2016-17,789,Trotta,CRO,a,pc,4.0,9.0,
2016-17,801,Gagliardini,INT,c,c,1.0,9.0,
2016-17,1858,Krejci,BOL,c,w,11.0,9.0,
2016-17,1891,Ceccherini,CRO,d,dd|dc,5.0,9.0,
2016-17,1923,Ocampos,MIL,c,w|a,14.0,9.0,
2016-17,1972,Torreira,SAM,c,m|c,3.0,9.0,
2016-17,1986,Fofana,UDI,c,m|c,6.0,9.0,
2016-17,1996,De Paul,UDI,c,c|w|t,8.0,9.0,
2016-17,2014,Rohden,CRO,c,e|m,5.0,9.0,
2016-17,2065,Praet,SAM,c,t|a,12.0,9.0,
2016-17,2068,Bahebeck,PES,a,a,9.0,9.0,
2016-17,41,Mirante,BOL,p,por,10.0,8.0,
2016-17,121,Stoian,CRO,c,w|a,5.0,8.0,
2016-17,124,Meggiorini,CHI,a,a,13.0,8.0,
2016-17,160,Tatarusanu,FIO,p,por,12.0,8.0,
2016-17,241,Tachtsidis,CAG,c,m|c,4.0,8.0,
2016-17,257,Miranda,INT,d,dc,11.0,8.0,
2016-17,270,Kondogbia,INT,c,m|c,9.0,8.0,
2016-17,288,Chiellini,JUV,d,ds|dc,13.0,8.0,
2016-17,291,Isla,CAG,d,e|m,5.0,8.0,
2016-17,292,Lichtsteiner,JUV,d,dd|e,10.0,8.0,
2016-17,302,Pereyra,JUV,c,c|t,8.0,8.0,
2016-17,319,Basta,LAZ,d,dd|e,5.0,8.0,
2016-17,413,Sorrentino,CHI,p,por,10.0,8.0,
2016-17,460,Romagnoli,MIL,d,dc,9.0,8.0,
2016-17,484,Viviano,SAM,p,por,11.0,8.0,
2016-17,552,Moretti,TOR,d,ds|dc,6.0,8.0,
2016-17,570,Karnezis,UDI,p,por,9.0,8.0,
2016-17,578,Danilo Lar.,UDI,d,dc,7.0,8.0,
2016-17,611,Rafael,CAG,p,por,1.0,8.0,
2016-17,642,Astori,FIO,d,dc,8.0,8.0,
2016-17,656,Rudiger,ROM,d,dc,6.0,8.0,
2016-17,792,Zarate,FIO,a,a,11.0,8.0,
2016-17,1896,Martella,CRO,d,ds|e,6.0,8.0,
2016-17,1901,Barberis,CRO,c,m|c,2.0,8.0,
2016-17,1906,Nalini,CRO,a,w|a,3.0,8.0,
2016-17,1909,Palladino,GEN,a,a,8.0,8.0,
2016-17,1931,Benatia,JUV,d,dc,12.0,8.0,
2016-17,1952,Zampano,PES,d,dd|ds|e,6.0,8.0,
2016-17,1955,Memushaj,PES,c,c,11.0,8.0,
