stagione,giornata,squadra,forma3_punti_mean,forma3_gf_mean,forma3_gs_mean,forma3_xg_for_mean,forma3_xg_against_mean,forma3_n_partite,forma5_punti_mean,forma5_gf_mean,forma5_gs_mean,forma5_xg_for_mean,forma5_xg_against_mean,forma5_n_partite
2023-24,37,Salernitana,0.3333333333333333,0.6666666666666666,2.0,0.8166134841740131,2.1291137378041944,3,0.2,0.6,2.4,0.6647899677976966,2.3133938036859036,5
2023-24,37,Roma,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.5423931072776516,2.564481834260126,3,1.0,1.4,1.8,1.624972340092063,1.9789983250200749,5
2023-24,37,Bologna,1.6666666666666667,1.0,0.3333333333333333,0.8843623609282076,0.9859333767866095,3,1.8,1.2,0.4,1.3364119027741252,1.0493135219439864,5
2023-24,37,Juventus,1.0,0.6666666666666666,0.6666666666666666,1.7263280963525176,0.9551729978993535,3,1.0,0.8,0.8,1.4067335458472372,1.136141130141914,5
2023-24,37,Empoli,0.3333333333333333,0.0,1.3333333333333333,0.6721047240619858,1.570452081039548,3,0.8,0.2,1.0,0.6811853801831603,1.7508746976032854,5
2023-24,37,Cagliari,0.3333333333333333,0.6666666666666666,3.0,1.0204055986056726,2.229921169268588,3,0.6,1.2,2.6,1.229694414138794,1.8471193494275213,5
2023-24,37,Frosinone,1.3333333333333333,1.0,1.6666666666666667,1.5365034552911918,1.135996145196259,3,1.2,1.0,1.4,1.5005598681047558,1.33452039770782,5
2023-24,37,Napoli,0.6666666666666666,1.0,1.6666666666666667,2.160063368578752,1.3625993862127264,3,0.6,1.0,1.6,2.0231136357411743,1.5311296209692955,5
2023-24,37,Torino,1.3333333333333333,0.6666666666666666,1.0,0.7526774747918049,1.0553327081725001,3,1.2,0.4,0.6,0.7231979340314865,1.000903615541756,5
2023-24,37,Inter,2.0,2.3333333333333335,0.3333333333333333,1.8664607893054683,0.8943665766467651,3,2.0,2.2,0.8,1.8359728982672094,1.3225261479616166,5
2023-24,37,Atalanta,3.0,2.0,0.6666666666666666,2.4186647158736982,0.7542697697257003,3,2.6,2.0,1.0,2.2250310257077217,0.8499163832515478,5
2023-24,37,Lazio,2.3333333333333335,1.6666666666666667,0.6666666666666666,1.5067099404210846,1.2709649732957284,3,2.6,2.0,0.6,1.594910367205739,0.9932049648836255,5
2023-24,37,Udinese,1.6666666666666667,1.3333333333333333,0.6666666666666666,0.9339886084198952,0.7254750199305514,3,1.0,1.0,1.0,1.1504539273679257,1.0189781247638166,5
2023-24,37,Milan,1.6666666666666667,2.6666666666666665,1.3333333333333333,2.1207340384523072,1.3704067785292864,3,1.2,2.4,1.8,2.4543295155279337,1.4660199970006942,5
2023-24,37,Fiorentina,2.0,2.6666666666666665,1.3333333333333333,2.6446051131933928,0.9860778655856848,3,2.0,2.2,1.0,2.4798871072009208,0.9765691343694926,5
2023-24,37,Lecce,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.0420981232697766,1.2256173544252913,3,1.6,1.2,0.8,1.72873903401196,0.8446684811264277,5
2023-24,37,Monza,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.4595433104162414,1.6749206765865285,3,0.6,1.0,1.4,1.1340650968253612,1.9990394370630384,5
2023-24,37,Genoa,2.3333333333333335,2.6666666666666665,1.3333333333333333,0.9442224754020572,1.5987239355842273,3,1.6,1.8,1.2,1.0072600038722157,1.5073172425851227,5
2023-24,38,Sassuolo,1.0,0.6666666666666666,1.3333333333333333,0.7656326790650686,1.313424615189433,3,0.6,0.6,2.4,0.5954235268756747,2.128328437358141,5
2023-24,38,Verona,2.0,1.6666666666666667,1.3333333333333333,1.6394215980544686,0.9950072107215723,3,1.8,1.2,1.0,1.3695753375068307,1.262188513763249,5
2023-24,38,Salernitana,0.3333333333333333,1.0,1.6666666666666667,0.7793840592106184,2.3230802385757365,3,0.2,0.6,2.0,0.7398802321404219,2.2797912660986186,5
2023-24,38,Roma,1.3333333333333333,1.0,1.0,1.1917185311516125,1.4400494912018378,3,1.0,1.2,1.6,1.4487051086500287,1.891658047400415,5
2023-24,38,Bologna,1.6666666666666667,1.6666666666666667,1.0,1.106623314941923,1.200010072439909,3,1.8,1.8,1.0,1.0577814851887524,1.222208814136684,5
2023-24,38,Juventus,1.0,1.6666666666666667,1.6666666666666667,1.53211448683093,1.3221763328959544,3,1.0,1.4,1.4,1.4095644811168313,1.2445486633107066,5
2023-24,38,Empoli,0.6666666666666666,0.3333333333333333,1.0,0.7506627341111501,1.4164038095623255,3,1.0,0.4,1.0,0.8198790246620774,1.454368520528078,5
2023-24,38,Cagliari,1.3333333333333333,1.3333333333333333,2.0,1.2501009485373895,1.9550682744011283,3,1.0,1.2,2.2,1.3026555705815555,1.5109050733968616,5
2023-24,38,Frosinone,1.3333333333333333,0.3333333333333333,1.6666666666666667,1.699580308670799,1.2083711987361312,3,1.6,0.8,1.0,1.4858829971402883,1.0355670569464563,5
2023-24,38,Napoli,0.6666666666666666,1.0,1.6666666666666667,1.306700504384935,0.9551520344490806,3,0.6,1.0,1.6,1.7386364730075001,1.1815635427832603,5
2023-24,38,Torino,2.3333333333333335,1.6666666666666667,0.6666666666666666,0.9604979008436203,0.9680663642163078,3,1.6,1.0,0.8,0.7721228372305632,1.0773479849100114,5
2023-24,38,Inter,1.3333333333333333,2.0,0.6666666666666666,1.7707675512259204,0.9705243008211255,3,2.0,2.0,0.6,1.7691311713308095,1.2380397064611315,5
2023-24,38,Atalanta,3.0,2.0,0.6666666666666666,2.448952602222562,0.8998006960997978,3,3.0,2.0,0.6,2.3352025233209135,0.835149084404111,5
2023-24,38,Lazio,1.6666666666666667,1.6666666666666667,1.0,1.2954618871832888,1.6000322134544451,3,2.2,1.4,0.6,1.2319036576896907,1.2075889607891441,5
2023-24,38,Udinese,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.2797340561325352,0.7645913145194451,3,1.2,1.0,0.8,1.2952541571110487,0.8612595071084798,5
2023-24,38,Milan,1.3333333333333333,3.0,2.3333333333333335,2.5753333208461604,1.1121485618253548,3,1.0,2.0,1.8,2.164898003078997,1.3645147029310465,5
2023-24,38,Fiorentina,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.3883648704116542,1.336546456751724,3,2.0,2.4,1.2,2.2356630956754087,0.9217977261170744,5
2023-24,38,Lecce,0.3333333333333333,0.3333333333333333,1.6666666666666667,1.0704622051368158,1.599002294242382,3,1.0,1.0,1.2,1.3045844255015253,1.2617960015311838,5
2023-24,38,Monza,0.3333333333333333,1.0,1.6666666666666667,1.508633762287597,2.1067733888824782,3,0.4,1.0,1.6,1.3019866421818733,1.8927991518750786,5
2023-24,38,Genoa,1.3333333333333333,1.6666666666666667,1.6666666666666667,0.7488295727719864,1.5827480250348647,3,1.4,1.6,1.2,0.789846908301115,1.297156896442175,5
2024-25,1,Verona,,,,,,0,,,,,,0
2024-25,1,Roma,,,,,,0,,,,,,0
2024-25,1,Bologna,,,,,,0,,,,,,0
2024-25,1,Juventus,,,,,,0,,,,,,0
2024-25,1,Empoli,,,,,,0,,,,,,0
2024-25,1,Cagliari,,,,,,0,,,,,,0
2024-25,1,Parma,,,,,,0,,,,,,0
2024-25,1,Napoli,,,,,,0,,,,,,0
2024-25,1,Torino,,,,,,0,,,,,,0
2024-25,1,Como,,,,,,0,,,,,,0
2024-25,1,Inter,,,,,,0,,,,,,0
2024-25,1,Atalanta,,,,,,0,,,,,,0
2024-25,1,Lazio,,,,,,0,,,,,,0
2024-25,1,Udinese,,,,,,0,,,,,,0
2024-25,1,Milan,,,,,,0,,,,,,0
2024-25,1,Fiorentina,,,,,,0,,,,,,0
2024-25,1,Venezia,,,,,,0,,,,,,0
2024-25,1,Lecce,,,,,,0,,,,,,0
2024-25,1,Monza,,,,,,0,,,,,,0
2024-25,1,Genoa,,,,,,0,,,,,,0
2024-25,2,Verona,3.0,3.0,0.0,1.8786999620497227,0.9767553741112351,1,3.0,3.0,0.0,1.8786999620497227,0.9767553741112351,1
2024-25,2,Roma,1.0,0.0,0.0,1.3120977012440562,1.3193430807441473,1,1.0,0.0,0.0,1.3120977012440562,1.3193430807441473,1
2024-25,2,Bologna,1.0,1.0,1.0,3.6204721331596375,0.9446211531758308,1,1.0,1.0,1.0,3.6204721331596375,0.9446211531758308,1
2024-25,2,Juventus,3.0,3.0,0.0,1.3348379665985703,0.17123817466199398,1,3.0,3.0,0.0,1.3348379665985703,0.17123817466199398,1
2024-25,2,Empoli,1.0,0.0,0.0,0.5785725256428123,0.3278476260602474,1,1.0,0.0,0.0,0.5785725256428123,0.3278476260602474,1
2024-25,2,Cagliari,1.0,0.0,0.0,1.3193430807441473,1.3120977012440562,1,1.0,0.0,0.0,1.3193430807441473,1.3120977012440562,1
2024-25,2,Parma,1.0,1.0,1.0,1.861646887846291,0.8131297407671809,1,1.0,1.0,1.0,1.861646887846291,0.8131297407671809,1
2024-25,2,Napoli,0.0,0.0,3.0,0.9767553741112351,1.8786999620497227,1,0.0,0.0,3.0,0.9767553741112351,1.8786999620497227,1
2024-25,2,Torino,1.0,2.0,2.0,0.8766017435118556,2.1367869339883327,1,1.0,2.0,2.0,0.8766017435118556,2.1367869339883327,1
2024-25,2,Como,0.0,0.0,3.0,0.17123817466199398,1.3348379665985703,1,0.0,0.0,3.0,0.17123817466199398,1.3348379665985703,1
2024-25,2,Inter,1.0,2.0,2.0,2.223860988393426,2.806356804445386,1,1.0,2.0,2.0,2.223860988393426,2.806356804445386,1
2024-25,2,Atalanta,3.0,4.0,0.0,2.5189787447452545,1.8841420784592628,1,3.0,4.0,0.0,2.5189787447452545,1.8841420784592628,1
2024-25,2,Lazio,3.0,3.0,1.0,2.3322280142456293,0.7896489892154932,1,3.0,3.0,1.0,2.3322280142456293,0.7896489892154932,1
2024-25,2,Udinese,1.0,1.0,1.0,0.9446211531758308,3.6204721331596375,1,1.0,1.0,1.0,0.9446211531758308,3.6204721331596375,1
2024-25,2,Milan,1.0,2.0,2.0,2.1367869339883327,0.8766017435118556,1,1.0,2.0,2.0,2.1367869339883327,0.8766017435118556,1
2024-25,2,Fiorentina,1.0,1.0,1.0,0.8131297407671809,1.861646887846291,1,1.0,1.0,1.0,0.8131297407671809,1.861646887846291,1
2024-25,2,Venezia,0.0,1.0,3.0,0.7896489892154932,2.3322280142456293,1,0.0,1.0,3.0,0.7896489892154932,2.3322280142456293,1
2024-25,2,Lecce,0.0,0.0,4.0,1.8841420784592628,2.5189787447452545,1,0.0,0.0,4.0,1.8841420784592628,2.5189787447452545,1
2024-25,2,Monza,1.0,0.0,0.0,0.3278476260602474,0.5785725256428123,1,1.0,0.0,0.0,0.3278476260602474,0.5785725256428123,1
2024-25,2,Genoa,1.0,2.0,2.0,2.806356804445386,2.223860988393426,1,1.0,2.0,2.0,2.806356804445386,2.223860988393426,1
2024-25,3,Verona,1.5,1.5,1.5,1.3786555007100105,1.169133251067251,2,1.5,1.5,1.5,1.3786555007100105,1.169133251067251,2
2024-25,3,Roma,0.5,0.5,1.0,1.6830101502127945,2.243000116199255,2,0.5,0.5,1.0,1.6830101502127945,2.243000116199255,2
2024-25,3,Bologna,0.5,0.5,2.0,2.0824948148801923,1.5075682527385652,2,0.5,0.5,2.0,2.0824948148801923,1.5075682527385652,2
2024-25,3,Juventus,3.0,3.0,0.0,1.3481745473109186,0.5249246070161462,2,3.0,3.0,0.0,1.3481745473109186,0.5249246070161462,2
2024-25,3,Empoli,2.0,1.0,0.5,1.8726148386485875,1.1908851126208901,2,2.0,1.0,0.5,1.8726148386485875,1.1908851126208901,2
2024-25,3,Cagliari,1.0,0.5,0.5,1.177329829428345,1.715886224526912,2,1.0,0.5,0.5,1.177329829428345,1.715886224526912,2
2024-25,3,Parma,2.0,1.5,1.0,2.1621539248153567,1.4571422194130719,2,2.0,1.5,1.0,2.1621539248153567,1.4571422194130719,2
2024-25,3,Napoli,1.5,1.5,1.5,1.5236353632062674,1.211608729325235,2,1.5,1.5,1.5,1.5236353632062674,1.211608729325235,2
2024-25,3,Torino,2.0,2.0,1.5,1.7693530973047018,2.7380395182408392,2,2.0,2.0,1.5,1.7693530973047018,2.7380395182408392,2
2024-25,3,Como,0.5,0.5,2.0,1.1454564612358809,1.1850772723555565,2,0.5,0.5,2.0,1.1454564612358809,1.1850772723555565,2
2024-25,3,Inter,2.0,2.0,1.0,2.37172869220376,1.5708516533486545,2,2.0,2.0,1.0,2.37172869220376,1.5708516533486545,2
2024-25,3,Atalanta,1.5,2.5,1.0,2.9291354236193,2.2731232647784054,2,1.5,2.5,1.0,2.9291354236193,2.2731232647784054,2
2024-25,3,Lazio,1.5,2.0,1.5,2.017618020065129,0.9527302063070238,2,1.5,2.0,1.5,2.017618020065129,0.9527302063070238,2
2024-25,3,Udinese,2.0,1.5,1.0,1.0302162882871926,2.661740079522133,2,2.0,1.5,1.0,1.0302162882871926,2.661740079522133,2
2024-25,3,Milan,0.5,1.5,2.0,2.118970816023648,1.669631352648139,2,0.5,1.5,2.0,2.118970816023648,1.669631352648139,2
2024-25,3,Fiorentina,1.0,0.5,0.5,0.7394425021484494,1.4372976263985038,2,1.0,0.5,0.5,0.7394425021484494,1.4372976263985038,2
2024-25,3,Venezia,0.5,0.5,1.5,0.9012986770831048,1.4989916388876736,2,0.5,0.5,1.5,0.9012986770831048,1.4989916388876736,2
2024-25,3,Lecce,0.0,0.0,3.0,1.109744290355593,2.5192875703796744,2,0.0,0.0,3.0,1.109744290355593,2.5192875703796744,2
2024-25,3,Monza,0.5,0.0,0.5,0.3646095395088196,0.6266023595817387,2,0.5,0.0,0.5,0.3646095395088196,0.6266023595817387,2
2024-25,3,Genoa,2.0,1.5,1.0,1.7404944989830256,1.3126162206754088,2,2.0,1.5,1.0,1.7404944989830256,1.3126162206754088,2
2024-25,4,Verona,2.0,1.6666666666666667,1.0,1.6179486457258463,1.22854026624312,3,2.0,1.6666666666666667,1.0,1.6179486457258463,1.22854026624312,3
2024-25,4,Roma,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.2495371584470074,1.6344399508088827,3,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.2495371584470074,1.6344399508088827,3
2024-25,4,Bologna,0.6666666666666666,0.6666666666666666,1.6666666666666667,1.8493382747595508,1.3764718823755782,3,0.6666666666666666,0.6666666666666666,1.6666666666666667,1.8493382747595508,1.3764718823755782,3
2024-25,4,Juventus,2.3333333333333335,2.0,0.0,1.0378895715499918,0.47748012964924175,3,2.3333333333333335,2.0,0.0,1.0378895715499918,0.47748012964924175,3
2024-25,4,Empoli,1.6666666666666667,1.0,0.6666666666666666,1.6198362729822595,1.2549318065866828,3,1.6666666666666667,1.0,0.6666666666666666,1.6198362729822595,1.2549318065866828,3
2024-25,4,Cagliari,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.4824311661844451,1.9772405258069436,3,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.4824311661844451,1.9772405258069436,3
2024-25,4,Parma,1.3333333333333333,1.3333333333333333,1.3333333333333333,2.0755319967865944,1.749797393878301,3,1.3333333333333333,1.3333333333333333,1.3333333333333333,2.0755319967865944,1.749797393878301,3
2024-25,4,Napoli,2.0,1.6666666666666667,1.3333333333333333,1.794126156407098,1.4418351997931798,3,2.0,1.6666666666666667,1.3333333333333333,1.794126156407098,1.4418351997931798,3
2024-25,4,Torino,2.3333333333333335,1.6666666666666667,1.0,1.7825531661510468,2.0372303407639265,3,2.3333333333333335,1.6666666666666667,1.0,1.7825531661510468,2.0372303407639265,3
2024-25,4,Como,0.3333333333333333,0.3333333333333333,1.6666666666666667,1.3161831178391974,1.184902273118496,3,0.3333333333333333,0.3333333333333333,1.6666666666666667,1.3161831178391974,1.184902273118496,3
2024-25,4,Inter,2.3333333333333335,2.6666666666666665,0.6666666666666666,2.344073857491215,1.44468669158717,3,2.3333333333333335,2.6666666666666665,0.6666666666666666,2.344073857491215,1.44468669158717,3
2024-25,4,Atalanta,1.0,1.6666666666666667,2.0,2.3502092051009336,2.278336905874312,3,1.0,1.6666666666666667,2.0,2.3502092051009336,2.278336905874312,3
2024-25,4,Lazio,1.3333333333333333,2.0,1.6666666666666667,2.1216346913327775,1.0826261499896646,3,1.3333333333333333,2.0,1.6666666666666667,2.1216346913327775,1.0826261499896646,3
2024-25,4,Udinese,2.3333333333333335,1.3333333333333333,0.6666666666666666,1.08166161707292,2.327038863363365,3,2.3333333333333335,1.3333333333333333,0.6666666666666666,1.08166161707292,2.327038863363365,3
2024-25,4,Milan,0.6666666666666666,1.6666666666666667,2.0,1.8601198898007472,1.8896435797214508,3,0.6666666666666666,1.6666666666666667,2.0,1.8601198898007472,1.8896435797214508,3
2024-25,4,Fiorentina,1.0,1.0,1.0,1.3049867718170087,1.121525617937247,3,1.0,1.0,1.0,1.3049867718170087,1.121525617937247,3
2024-25,4,Venezia,0.3333333333333333,0.3333333333333333,1.3333333333333333,0.8127364466587702,1.602312193873028,3,0.3333333333333333,0.3333333333333333,1.3333333333333333,0.8127364466587702,1.602312193873028,3
2024-25,4,Lecce,1.0,0.3333333333333333,2.0,1.5731459030260642,2.377069660151998,3,1.0,0.3333333333333333,2.0,1.5731459030260642,2.377069660151998,3
2024-25,4,Monza,0.6666666666666666,0.6666666666666666,1.0,0.4064002266774575,1.229760010105868,3,0.6666666666666666,0.6666666666666666,1.0,0.4064002266774575,1.229760010105868,3
2024-25,4,Genoa,1.3333333333333333,1.0,1.3333333333333333,1.6094477648536365,1.5739224590361118,3,1.3333333333333333,1.0,1.3333333333333333,1.6094477648536365,1.5739224590361118,3
2024-25,5,Verona,1.0,1.0,1.6666666666666667,1.169473853893578,1.5146579549958308,3,1.5,1.5,1.25,1.3467803809326142,1.380182309774682,4
2024-25,5,Roma,0.6666666666666666,0.6666666666666666,1.0,1.6981894032408793,1.728043336731692,3,0.75,0.5,0.75,1.6016664777416736,1.625868272734806,4
2024-25,5,Bologna,0.6666666666666666,1.0,2.0,1.029921170634528,1.5475374500577648,3,0.75,1.0,1.75,1.6775589112658054,1.3968083758372813,4
2024-25,5,Juventus,1.6666666666666667,1.0,0.0,0.8355614614362518,0.6208171878630916,3,2.0,1.5,0.0,0.9603805877268314,0.5084224345628172,4
2024-25,5,Empoli,1.6666666666666667,1.0,0.6666666666666666,1.6273952142025034,1.3882671433190505,3,1.5,0.75,0.5,1.3651895420625806,1.1231622640043497,4
2024-25,5,Cagliari,0.3333333333333333,0.3333333333333333,2.0,1.3372555219878752,2.015890162127713,3,0.5,0.25,1.5,1.3327774116769433,1.839942046906799,4
2024-25,5,Parma,1.0,1.6666666666666667,2.0,1.7482097977772355,2.612831398844719,3,1.0,1.5,1.75,1.7765690702944994,2.1629059843253344,4
2024-25,5,Napoli,3.0,3.0,0.3333333333333333,1.9445565684388082,1.1102072618280847,3,2.25,2.25,1.0,1.7026062698569149,1.3023304368834943,4
2024-25,5,Torino,2.3333333333333335,1.0,0.3333333333333333,1.6394753421967228,1.878866944462061,3,2.0,1.25,0.75,1.448756942525506,1.9433469418436289,4
2024-25,5,Como,0.6666666666666666,1.0,1.3333333333333333,1.745043011692663,1.1273632245138288,3,0.5,0.75,1.75,1.3515918024349958,1.1792319100350142,4
2024-25,5,Inter,2.3333333333333335,2.3333333333333335,0.3333333333333333,2.2058916495492062,0.5818266775459051,3,2.0,2.25,0.75,2.210383984260261,1.1379592092707753,4
2024-25,5,Atalanta,1.0,1.3333333333333333,2.6666666666666665,2.3274495092531047,2.369942439099153,3,1.5,2.0,2.0,2.375331818126142,2.2484923489391804,4
2024-25,5,Lazio,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.9559281667073567,0.9971683491021395,3,1.75,2.0,1.5,2.050003128591925,0.9452885091304779,4
2024-25,5,Udinese,3.0,2.0,1.0,1.9008651512364547,1.413441582582891,3,2.5,1.75,1.0,1.6618041517212987,1.9651992202270776,4
2024-25,5,Milan,1.3333333333333333,2.3333333333333335,1.3333333333333333,1.877517915641268,1.6851992988958955,3,1.25,2.25,1.5,1.9423351702280343,1.4830499100498855,4
2024-25,5,Fiorentina,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.753596417605877,1.317876541055739,3,0.75,1.25,1.5,1.518479748396203,1.453819127753377,4
2024-25,5,Venezia,0.3333333333333333,0.0,1.6666666666666667,0.6372764172653357,1.5545631929611166,3,0.25,0.25,2.0,0.6753695602528751,1.7489793982822448,4
2024-25,5,Lecce,1.3333333333333333,0.3333333333333333,0.6666666666666666,1.4989974585672219,1.6865328357865412,3,1.0,0.25,1.5,1.5952836135402322,1.8946443130262196,4
2024-25,5,Monza,0.6666666666666666,1.0,1.3333333333333333,0.36970993876457214,1.6400072897473972,3,0.75,0.75,1.0,0.35924436058849096,1.374648598721251,4
2024-25,5,Genoa,1.3333333333333333,0.6666666666666666,1.0,1.2073799095426996,1.7186536081135273,3,1.25,1.0,1.25,1.6071241332683712,1.844955453183502,4
2024-25,6,Verona,1.0,1.6666666666666667,1.6666666666666667,1.1358674708753824,1.7170549699415762,3,1.2,1.6,1.6,1.2329826828092336,1.4978862823918462,5
2024-25,6,Roma,1.6666666666666667,1.3333333333333333,0.3333333333333333,1.8692379854619503,0.8475169989590844,3,1.2,1.0,0.6,1.794746851362288,1.4057102458551527,5
2024-25,6,Bologna,1.6666666666666667,1.6666666666666667,1.3333333333333333,1.3327541354422767,1.0976236946880817,3,1.2,1.2,1.6,1.632650407217443,1.2616015179082751,5
2024-25,6,Juventus,1.0,0.0,0.0,0.5214912993833423,0.40587113487223786,3,1.8,1.2,0.0,0.8521645985543728,0.4534925237298012,5
2024-25,6,Empoli,1.6666666666666667,1.0,0.3333333333333333,0.9141365004082521,1.2696281320725877,3,1.8,1.0,0.4,1.2975278357043862,1.2381309242919087,5
2024-25,6,Cagliari,0.0,0.0,2.3333333333333335,1.5581518510977428,1.651625582948327,3,0.4,0.2,1.6,1.4058230424299836,1.6773298395797611,5
2024-25,6,Parma,0.3333333333333333,1.6666666666666667,2.3333333333333335,1.6286613860478003,2.3319685806830726,3,1.0,1.6,1.8,1.842058401554823,1.9820380361750722,5
2024-25,6,Napoli,2.3333333333333335,2.0,0.3333333333333333,1.3323090778042872,1.0684683102493484,3,2.0,1.8,0.8,1.4088395919650794,1.125724477879703,5
2024-25,6,Torino,2.3333333333333335,1.3333333333333333,0.6666666666666666,1.4083412494510412,1.0250335404028494,3,2.2,1.6,1.0,1.5527459885925055,1.7102359315380453,5
2024-25,6,Como,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.2323616001134117,1.2212375936408837,3,1.0,1.2,1.8,1.1975995445623995,1.2067734651267528,5
2024-25,6,Inter,1.3333333333333333,2.0,1.0,1.6799697910125058,1.3901153445864718,3,1.6,2.0,1.0,1.9566733514890076,1.4624098680913449,5
2024-25,6,Atalanta,1.0,1.6666666666666667,3.0,1.6533320369198918,1.6764511264239748,3,1.2,2.0,2.2,2.163653391599655,1.9151199817657472,5
2024-25,6,Lazio,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.7704599667340517,1.5773433092981577,3,1.4,1.8,1.6,1.8693231880664825,1.3274980681017041,5
2024-25,6,Udinese,2.0,1.3333333333333333,1.6666666666666667,1.7039540562157829,1.7014616892362635,3,2.0,1.4,1.4,1.434458949044347,2.0855730453506114,5
2024-25,6,Milan,2.3333333333333335,2.6666666666666665,1.0,2.097203850746155,1.1782559184357524,3,1.6,2.2,1.4,2.105910636857152,1.374806092120707,5
2024-25,6,Fiorentina,1.3333333333333333,2.0,2.0,2.483790097758174,1.3624282280604045,3,1.2,1.4,1.4,1.7860510595142842,1.3923759873956443,5
2024-25,6,Venezia,1.0,0.6666666666666666,1.6666666666666667,1.0779695954794686,1.4622638698977728,3,0.8,0.6,1.6,1.007301228120923,1.4769549774937332,5
2024-25,6,Lecce,1.6666666666666667,1.0,0.6666666666666666,1.8067373723412554,1.5480059459805489,3,1.0,0.6,1.6,1.5279401395469905,1.9365185957401991,5
2024-25,6,Monza,0.6666666666666666,1.3333333333333333,1.6666666666666667,0.47617748317619163,1.8994686889151733,3,0.6,0.8,1.2,0.4315503057092428,1.3903221571817994,5
2024-25,6,Genoa,0.3333333333333333,0.3333333333333333,1.6666666666666667,1.1121216098157067,2.3632057569921017,3,1.0,0.8,1.4,1.3634707654826344,1.9429699424654245,5
2024-25,7,Verona,0.0,1.6666666666666667,2.6666666666666665,0.9551570961872736,2.092914373303453,3,0.6,1.4,2.2,1.1681234527379274,1.797521708905697,5
2024-25,7,Roma,2.3333333333333335,2.0,0.6666666666666666,2.4062712655092278,1.4551676570748289,3,1.6,1.4,0.8,1.93106551412493,1.5898959485813975,5
2024-25,7,Bologna,1.6666666666666667,1.6666666666666667,1.3333333333333333,0.9305552200724682,1.5746572486435373,3,1.2,1.2,1.6,0.9438416702672839,1.581753247976303,5
2024-25,7,Juventus,1.6666666666666667,1.0,0.0,1.3550620047996442,0.40676031944652397,3,1.8,1.2,0.0,1.1688033524900674,0.4962966345250607,5
2024-25,7,Empoli,1.6666666666666667,0.6666666666666666,0.0,0.6919702055553595,1.2271245795612533,3,1.8,1.0,0.4,1.271369381994009,1.4236643064767123,5
2024-25,7,Cagliari,1.0,1.0,2.6666666666666665,1.8796088447173436,1.8136347221831481,3,0.8,0.8,2.0,1.7533553903922439,2.0121056085452436,5
2024-25,7,Parma,0.3333333333333333,2.0,2.6666666666666665,1.9898908544952671,2.5726009399319687,3,0.8,1.8,2.2,2.0669243331998586,2.430813052132726,5
2024-25,7,Napoli,2.3333333333333335,2.0,0.0,1.0266652336965005,0.5338014081741372,3,2.6,2.2,0.2,1.497123759239912,0.8096419723704458,5
2024-25,7,Torino,1.3333333333333333,1.6666666666666667,1.6666666666666667,0.9702951150635878,1.5775942464048665,3,2.0,1.6,1.2,1.4763886200264096,1.7415373655036093,5
2024-25,7,Como,2.3333333333333335,2.6666666666666665,2.0,1.5047936253249645,1.3445214393238227,3,1.6,1.8,1.6,1.6583384109660984,1.250686634145677,5
2024-25,7,Inter,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.68526390598466,1.3209290917341907,3,2.0,2.2,1.0,1.9728304604068398,1.0980981091037392,5
2024-25,7,Atalanta,1.3333333333333333,2.0,2.0,2.1043397154038153,0.9723392132048806,3,0.8,1.4,2.4,2.1689336033537985,1.5735772557556629,5
2024-25,7,Lazio,2.0,2.0,1.6666666666666667,1.7583353233834107,1.2948089304069679,3,1.4,1.8,1.8,1.861536405980587,1.2685312503948807,5
2024-25,7,Udinese,1.0,1.6666666666666667,2.6666666666666665,1.6373693011701107,1.9171317232151825,3,1.8,1.6,1.8,1.4424943203106522,1.8224079253152012,5
2024-25,7,Milan,3.0,3.0,0.3333333333333333,2.494333727595707,0.5557912938917676,3,2.0,2.4,1.0,2.185314783640206,1.29194057546556,5
2024-25,7,Fiorentina,1.3333333333333333,1.3333333333333333,1.3333333333333333,2.0902698397015533,1.3483611134191353,3,1.2,1.2,1.2,1.874528018757701,1.1096026612445713,5
2024-25,7,Venezia,1.0,1.0,2.0,1.6128561316678922,1.5238431069689493,3,0.8,0.6,1.4,1.2974257491528989,1.4092475776560605,5
2024-25,7,Lecce,0.6666666666666666,0.6666666666666666,1.6666666666666667,1.1275123829642932,1.695063888716201,3,1.0,0.6,1.4,1.2435665559023619,1.9394843803718687,5
2024-25,7,Monza,0.3333333333333333,0.6666666666666666,1.6666666666666667,0.4122794276724259,1.5601689886922638,3,0.4,0.8,1.6,0.4256382673978806,1.5582428941503168,5
2024-25,7,Genoa,0.3333333333333333,0.3333333333333333,2.0,0.7914230871635178,2.6370380238319435,3,0.8,0.4,1.6,0.8792511503212154,2.081804092042148,5
